store_code,Latitude,Longitude,radius,beauty_supply_count,cosmetics_count,brands_count,quick_commerce_count,total_competitors,place_id,competitor_name,competitor_lat,competitor_lng,competitor_distance,competitor_address,competitor_types,competitor_rating,competitor_category,competitor_type
Manual-20,17.44115315,78.35077335,1500,14,3,3,2,22,ChIJ5XqALLiTyzsRx_L3LUhj6Sc,COCO SALON,17.4533578,78.3646635,2005,"Ashok Nagar, Golden Habitat, Whitefields, Hyderabad, Telangana 500081, India","beauty_salon, point_of_interest, establishment",4.5,Beauty supply store,beauty
Manual-21,17.44414072,78.37757468,1000,2,4,4,2,12,ChIJSch7mwuTyzsRPOOR2kfvLwU,Kumar Trading,17.445959,78.3789332,249,"Gayatri Sunny Enclave, Nizampeat Cross Road, HUDA Techno Enclave, HITEC City, Hyderabad, Telangana 500081, India","clothing_store, point_of_interest, store, establishment",5,Beauty brand,brand
Manual-21,17.44414072,78.37757468,1000,2,4,4,2,12,ChIJ24N_sz-TyzsRgBKkRQ_JWpI,Shrika Beauty Parlour,17.4468136,78.3813936,503,"Street No. 3, Patrika Nagar, Madhapur, Hyderabad, Telangana 500081, India","beauty_salon, point_of_interest, establishment",4.7,Cosmetics store,cosmetics
Manual-21,17.44414072,78.37757468,1000,2,4,4,2,12,ChIJ-Z944UOTyzsRc9jcE2vRV7Q,Swiggy Onboarding Office-Madhapur,17.4464585,78.3826614,599,"8C Ground Floor, M, Plot No-3/C, 7/C, 4C &, Square, Street Number 1, Patrika Nagar, Madhapur, Hyderabad, Telangana 500081, India","point_of_interest, establishment",3.4,Quick commerce,quick
Manual-21,17.44414072,78.37757468,1000,2,4,4,2,12,ChIJj0fEGeCTyzsR8FndwksycNA,SabkaSaath,17.4440802,78.3835726,637,"Plot No 4, 2, Sector 1, Huda Techno Enclave Rd, HUDA Techno Enclave, Madhapur, Hyderabad, Telangana 500081, India","point_of_interest, establishment",0,Quick commerce,quick
Manual-21,17.44414072,78.37757468,1000,2,4,4,2,12,ChIJQ6iM9d-TyzsRL5raAFkucsg,Lakme Salon For Him & Her in Hitech City,17.4465022,78.38421,752,"1st floor, Sun Towers, Premises No/1, 120/22/102, next to ratnadeep supermarket, Madhapur, Hyderabad, Telangana 500081, India","beauty_salon, point_of_interest, establishment",4.8,Beauty brand,brand
Manual-21,17.44414072,78.37757468,1000,2,4,4,2,12,ChIJD1W6YXWRyzsRWe_M0DgT8E0,Dr. A Kishore Kumar | Nephrologist & Kidney Transplant Doctor in Hyderabad,17.446958,78.384277,778,"Metro Pillar No.18, Hotel, Pace Hospitals, Plot No 23, beside Avasa, near Ratnadeep Store, HUDA Techno Enclave, HITEC City, Hyderabad, Telangana 500081, India","doctor, health, point_of_interest, establishment",4.9,Beauty brand,brand
Manual-21,17.44414072,78.37757468,1000,2,4,4,2,12,ChIJ-ZkntNiTyzsRD4G6FsV11OE,Mirror & Mane Salon / Waxing / Facials / Hair Treatment / Hair Color / Mani & Pedi / Threading,17.4508036,78.382161,887,"1st Floor, Suraj Trade Centre, plot no 28, Jaihind Enclave, HITEC City, Hyderabad, Telangana 500081, India","beauty_salon, hair_care, spa, point_of_interest, establishment",4.9,Beauty supply store,beauty
Manual-21,17.44414072,78.37757468,1000,2,4,4,2,12,ChIJAUKYLXiRyzsR6hzBaHSB6Mk,Vibha Hair & Beauty Studio,17.4450179,78.3860301,903,"Metro Pillar No.1763, 1-98/90, P.no.25, beside Karachi Bakery, Madhapur, Hyderabad, Telangana 500081, India","point_of_interest, store, establishment",5,Beauty brand,brand
Manual-21,17.44414072,78.37757468,1000,2,4,4,2,12,ChIJsc24q1OTyzsRHKoAhpEuasU,Esra fashion and beauty,17.4497797,78.3713129,914,"Plot-1570,lane number 2, siddique nagar, hi-tech City, Siddiq Nagar, Gachibowli, Hyderabad, Telangana 500081, India","home_goods_store, jewelry_store, clothing_store, point_of_interest, store, establishment",5,Cosmetics store,cosmetics
Manual-21,17.44414072,78.37757468,1000,2,4,4,2,12,ChIJeZxomZmRyzsRs9BBvTkDGrw,AB STYLE ME,17.4448581,78.3861782,917,"2nd Floor, Royal Arcade, Hitech City Main Rd, Silicon Valley, Madhapur, Hyderabad, Telangana 500081, India","beauty_salon, point_of_interest, establishment",5,Cosmetics store,cosmetics
Manual-21,17.44414072,78.37757468,1000,2,4,4,2,12,ChIJZ8qL3j6TyzsRngl5A-jTSM8,Maebel Beauty Madhapur,17.4447369,78.3862386,922,"23, G-1, Bhanu Enclave, H.no.1, 90/2/A, near Image Hospital Road, Madhapur, Hyderabad, Telangana 500081, India","point_of_interest, store, establishment",4.8,Cosmetics store,cosmetics
Manual-21,17.44414072,78.37757468,1000,2,4,4,2,12,ChIJfxYYfUKRyzsRb0v5Iex4RmY,Infinity Beauty & Spa,17.4449945,78.3867516,979,"Pillar No: 1762, Plot No. 46, 4th Floor, 4A, Arunodaya Colony, Madhapur, Hyderabad, Telangana 500081, India","beauty_salon, hair_care, spa, point_of_interest, establishment",4.8,Beauty supply store,beauty
Manual-22,17.43331799,78.40772194,1000,3,3,1,1,8,ChIJR6HAtXCRyzsRgoZOsdiVaaY,Prismos Beauty - Luxury Skin and Hair Products,17.4285979,78.4065921,539,": 54 Lane Plot No : 1167A, Road, opposite Varamahalakshmi store, Jubilee Hills, Hyderabad, Telangana 500033, India","point_of_interest, store, establishment",4,Cosmetics store,cosmetics
Manual-22,17.43331799,78.40772194,1000,3,3,1,1,8,ChIJ1c7EOPKRyzsRvz-5zkR1s_8,Nykaa Luxe,17.4352114,78.4023102,612,"Shop No 7, Fortune Monarch Mall, Road No. 36, opposite Rangoli, Aditya Enclave, Venkatagiri, Jubilee Hills, Hyderabad, Telangana 500033, India","store, point_of_interest, establishment",4.2,Beauty brand,brand
Manual-22,17.43331799,78.40772194,1000,3,3,1,1,8,ChIJrwvoFzqRyzsRFvnJ1H7S5BU,TOPS SALON (Professional Women's Beauty Studio),17.436986,78.4138563,769,"Plot No, S29, Rd Number 10C, MP and MLAs Colony, Jubilee Hills, Hyderabad, Telangana 500033, India","beauty_salon, point_of_interest, establishment",4.4,Beauty supply store,beauty
Manual-22,17.43331799,78.40772194,1000,3,3,1,1,8,ChIJu1gInkyRyzsRrEIeoszuKi4,Sri Hair Looks Saloon and Spa,17.4284646,78.4138596,847,"2nd floor shop no: s-7, Empire Square, below jubilee check post metro station, Jawahar Colony, Jubilee Hills, Hyderabad, Telangana 500033, India","spa, point_of_interest, establishment",5,Beauty supply store,beauty
Manual-22,17.43331799,78.40772194,1000,3,3,1,1,8,ChIJAeL-6jORyzsRr4PbdGuG1v8,Kathiawar Stores Jubilee Hills,17.4284646,78.4138596,847,"Empire Square, Metro Station Jubliee Check Post, Road No. 36, below Jubilee, Jawahar Colony, Jubilee Hills, Hyderabad, Telangana 500033, India","clothing_store, restaurant, point_of_interest, food, store, establishment",4,Cosmetics store,cosmetics
Manual-22,17.43331799,78.40772194,1000,3,3,1,1,8,ChIJ___P6zORyzsR7XIEm4OwtAQ,PAC Cosmetics Hyderabad,17.4284646,78.4138596,847,"1st, Empire Square, Road No. 36, Jawahar Colony, Jubilee Hills, Hyderabad, Telangana 500033, India","point_of_interest, store, establishment",4.6,Cosmetics store,cosmetics
Manual-22,17.43331799,78.40772194,1000,3,3,1,1,8,ChIJs49MZxCRyzsRch_CPpH7yZY,Havana the Salon | Jubilee Hills | for your Beauty,17.4389389,78.3988405,1132,"1st Floor, MR Plaza, Road No. 36, Sri Rama Colony, Jubilee Hills, Hyderabad, Telangana 500033, India","beauty_salon, spa, hair_care, point_of_interest, establishment",4.8,Beauty supply store,beauty
Manual-22,17.43331799,78.40772194,1000,3,3,1,1,8,ChIJ5yj1432RyzsR6QzV0hobV58,Instamart (Madhapur P.S),17.43899,78.3983077,1183,"Spyns Motors Lane 100 Feet Rd, beside Maruti Nexa showroom, Kavuri Hills, Hyderabad, Telangana 500033, India","supermarket, point_of_interest, grocery_or_supermarket, food, store, establishment",4,Quick commerce,quick
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJQwZxsEuTyzsRbonL6nmhx0E,"AMG UNISEX SALON (HAIR, BEAUTY & MAKEUP)",17.4702019,78.3527581,59,"1st floor, Rajarajeshwari Nagar 1354, Raghavendra Nagar Colony, High-Tension Line Rd, Kondapur, Raja Rajeshwara Nagar, Telangana 500084, India","beauty_salon, point_of_interest, establishment",4.6,Beauty supply store,beauty
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJtbpOGJiTyzsRqTuv7DBNwyo,Leela Day Night Outcall Spa,17.4685158,78.352811,178,"553, Road No. 8, Kondapur, Raja Rajeshwara Nagar, Rajarajeshwari Nagar, Hyderabad, Telangana 500084, India","spa, beauty_salon, point_of_interest, establishment",5,Beauty supply store,beauty
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJiUVWACaTyzsRc8jRkTMv09k,TONI&GUY Essensuals - Kondapur,17.4700208,78.356622,354,"Plot no 1492 Opposite the bike affair Rajarajeshwary nagar H&T Road, Kondapur, Telangana 500084, India","hair_care, point_of_interest, establishment",4.8,Beauty supply store,beauty
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJCbz0R2qTyzsRWqQPLCUxe9M,Beaute & Nutrie Kondapur,17.4700128,78.3567819,371,"Sy No. 78 93, Ground floor, 1474, Rajarajeshwar Nagar, Kondapur, Hyderabad, Telangana 500084, India","clothing_store, store, point_of_interest, establishment",4.9,Cosmetics store,cosmetics
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJJQlfUE-TyzsR0AFoCDNiO14,Habibs Hair & Beauty - Kondapur,17.4698747,78.3568523,379,"1st Floor, Plot N.1491, beside Global Diagnostics, Kondapur, Raghavendra Colony, Hyderabad, Telangana 500084, India","beauty_salon, hair_care, point_of_interest, establishment",4.7,Beauty supply store,beauty
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJC7u03pyTyzsRfI2-vxuhFZo,"SRH Family Salon - Rajarajeshwari Nagar, Kondapur",17.4696732,78.3577522,476,"S.No.78, 2nd Floor, Plot No.101/A, above Swiss Castle, Kondapur, Raghavendra Colony, Hyderabad, Telangana 500084, India","beauty_salon, point_of_interest, establishment",4.8,Beauty supply store,beauty
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJd-Cto82TyzsRUg2hx3nYVa8,Instamart,17.4688589,78.3488392,491,"F89X+GGW, Madhava Hills Road No.1, Kondapur, Raja Rajeshwara Nagar, Serilingampalle (M), Hyderabad, Telangana 500084, India","grocery_or_supermarket, point_of_interest, food, store, establishment",4.9,Quick commerce,quick
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJ41FBGxqTyzsRZZiHJH5dhGc,Health & Glow - Kondapur,17.4700277,78.3579615,496,"Shop No 104 and 105, Plot No 1532/A, High Tension Lane, Kondapur, 3rd Pole, Raja Rajeshwari Nagar, Hitec city, Kondapur, Hyderabad, Telangana 500084, India","store, point_of_interest, establishment",4.7,Cosmetics store,cosmetics
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJe0_2QgqTyzsRgavfPk4Clz0,Abani Family Salon,17.4697306,78.358141,516,"F995+V7G, Plot No 98, 1st Floor , Volmas Elite, Rajarajeswara Subash Nagar Colony, Kondapur, Raja Rajeshwara Nagar, Telangana 500084, India","hair_care, point_of_interest, establishment",4.7,Beauty supply store,beauty
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJW9Kd5BSTyzsRYfjXcqzUMGQ,"Femina Flaunt Studio Salon, Kondapur, Hyderabad | Luxury & Premium Unisex Salon",17.4663782,78.3486481,640,"Building, Plot No:9 Opp:, Velanki Foods, First Floor, DCL, D Square, 100 ft Road, Masjid Banda Main Rd, Kondapur, Camelot Layout, Hyderabad, Telangana 500084, India","beauty_salon, spa, hair_care, point_of_interest, establishment",5,Beauty supply store,beauty
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJncnCcrKTyzsRayr5ZYBFv3A,Jawed Habib Hair & Beauty Salon - Kondapur,17.462477,78.3507383,885,"2nd Floor, jawed Habib, Pearl plaza, Botanical Garden Rd, near chirec public school, Kondapur, Laxmi Nagar, kondapur, Hyderabad, Telangana 500084, India","beauty_salon, spa, hair_care, clothing_store, health, point_of_interest, store, establishment",4.5,Beauty supply store,beauty
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJwXdF9H6TyzsRQiI2lQONwg0,Bellissimo Unisex Makeover Studio By Jack & Jolie,17.4695334,78.3616141,886,"1st Floor, Plot No: 190 C, Sy No.71, High-Tension Line Rd, Kondapur, Raghavendra Colony, Hyderabad, Telangana 500084, India","beauty_salon, point_of_interest, establishment",4.7,Cosmetics store,cosmetics
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJS0b_TPCTyzsR83MISEtN6sE,Dr. Akhila’s Aesthetics Skin Hair Laser Permanent Makeup Studio,17.4695348,78.361627,887,"3rd floor, Plot 190c, High-Tension Line Rd, above ipremium apple service center, Kondapur, Raghavendra Colony, Hyderabad, Telangana 500084, India","hair_care, beauty_salon, spa, health, point_of_interest, establishment",4.9,Cosmetics store,cosmetics
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJc42LMfiTyzsRxXmEl1CKxLM,Behind The Beauty,17.4752539,78.3603531,948,"Ganesha Temple Ln, New Hafeezpet, Marthanda Nagar, Hafeezpet, Hyderabad, Telangana 500049, India","point_of_interest, store, establishment",4.9,Beauty supply store,beauty
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJsZttisSTyzsRkq91bGfvQ1U,"Manea the Salon - Raghavendra Colony, Kondapur",17.4696125,78.3624312,972,"2nd Floor, Seshadri Marg, above 1st Step-Baby Shop, Kondapur, Raghavendra Colony, Hyderabad, Telangana 500084, India","hair_care, point_of_interest, establishment",5,Beauty supply store,beauty
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJiftNW1mTyzsR9oDCnWpZ_OQ,Salon Hair Crush,17.4644545,78.3456354,1024,"192, Botanical Garden Rd, Masjid Banda, Camelot Layout, Hyderabad, Telangana 500084, India","hair_care, point_of_interest, establishment",4.8,Beauty supply store,beauty
Manual-23,17.47004632,78.35329056,1000,11,5,0,1,17,ChIJd9qvNHOTyzsRgqaycJX6-Ls,Beauty Bar unisex Salon,17.476943,78.3625948,1251,"Plot No 24, above Architects Hub, Kondapur, New Hafeezpet, Marthanda Nagar, Hafeezpet, Hyderabad, Telangana 500049, India","beauty_salon, point_of_interest, establishment",4.6,Cosmetics store,cosmetics
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJa8zJT4mRyzsRUPHjEE92HWw,Revlon Saloon,17.485688,78.3888644,276,"Shop No 2, 3, KPHB 6th Phase Rd, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India","hair_care, beauty_salon, point_of_interest, establishment",3.9,Beauty supply store,beauty
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJZylGN62TyzsRTIE-qNrY17c,Autumn Salon,17.4851579,78.3882239,279,"Plot No.83, 9th Phase, behind Nexus Mall, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India","beauty_salon, hair_care, spa, point_of_interest, establishment",4.9,Beauty supply store,beauty
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJs6QN6kGRyzsRgzC5lwnwQYU,"Amjad Habib Hair & Beauty Premium Salon, Kukatpally",17.4851471,78.3889965,328,"1st floor, Jyothi arcade, 20/6, KPHB 6th Phase Rd, Opp. to NEXUS Mall Exit Gate, above IOB Bank, Kukatpally Housing Board Colony,, Kukatpally, By Stair Case, Down to Golkondaa Biryani House, Hyderabad, Telangana 500085, India","beauty_salon, hair_care, spa, point_of_interest, establishment",4.9,Beauty supply store,beauty
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJW8YnUImRyzsRaD42V0LpURg,Lakme Salon,17.4865564,78.3906979,411,"Second floor, 6th Phz, above Axis Bank, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India","beauty_salon, point_of_interest, establishment",4.8,Beauty brand,brand
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJ0Q9e34iRyzsRGRGFko5okus,Health & Glow - Nexus Mall,17.4835245,78.3866583,424,"No. 208, 2nd Floor, Nexus Mall, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India","point_of_interest, store, establishment",4.5,Cosmetics store,cosmetics
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJV9Z9HwCRyzsRZhNS37Pws3A,ZUDIO,17.4842624,78.3893517,428,"Shop No 10 & 11, S.Y. No 1009, (Ward block, 15-31, KPHB 5th Phase, Kukatpally, Hyderabad, Telangana 500085, India","clothing_store, point_of_interest, store, establishment",0,Beauty brand,brand
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJ5zvhKrCTyzsRQ5I7V-sbYVc,Beaute & Nutrie Nexus Forum Mall,17.4842756,78.3893937,430,"Survey No. 1009,(Site No. S16, Nexus Mall, Unit No.GF 16, Ground Floor, Kukatpally, Hyderabad, Telangana 500085, India","store, point_of_interest, establishment",4.9,Beauty supply store,beauty
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJN9zvRMKRyzsRRnlicpAxtsM,"ZUDIO - Hyderabad, Telangana",17.4843067,78.3895889,440,"The Forum Sujana Mall, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India","clothing_store, point_of_interest, store, establishment",4.1,Beauty brand,brand
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJe5ZQFgCRyzsRPuElD9Aa-Q0,Zudio,17.4835178,78.3900678,540,"The Forum Sujana Mall, Vasavi Signature, opposite Nexus, Malaysian Twp, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India","clothing_store, point_of_interest, store, establishment",3.3,Beauty brand,brand
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJpV5M35KRyzsRofnoPnIXq14,Nykaa On Trend,17.4901325,78.3927477,694,"& 09, Lulu Manjeera Mall, No UG/08, JNTU Rd, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India","store, point_of_interest, establishment",4.5,Beauty brand,brand
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJGaofCf-RyzsRXJp0tV_5Nv8,"Zudio - Lulu Mall, Hyderabad",17.4903852,78.3928132,713,"Survey No. 1050, Bala Nagar Mandal, Rd Number 3, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India","clothing_store, point_of_interest, store, establishment",3.1,Beauty brand,brand
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJy5uhleiTyzsRdYb7YIG5qOs,Jaguar Unisex Hair & Beauty Salon,17.4830291,78.3802018,858,"Shop No 1, 1st Floor, Gokul Plots, Plot No 5-1206, opp. Prajaya Towers, Kukatpally Housing Board Colony, Hyderabad, Telangana 500085, India","beauty_salon, hair_care, point_of_interest, establishment",4.9,Beauty supply store,beauty
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJJ3AlSraRyzsRBA0Bj6irpcs,Instamart,17.4876191,78.395377,899,"Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India","grocery_or_supermarket, food, store, point_of_interest, establishment",4.3,Quick commerce,quick
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJPbgenTGRyzsRkf8tbYgaOII,Pallet Hub -A Cosmetics store,17.4827499,78.3942939,935,"2nd floor, Satya Enclave, MIG-577, Rd Number 1, beside Brand factory, phase2, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India","point_of_interest, store, establishment",5,Cosmetics store,cosmetics
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJjeDupFaRyzsRvMuGpiz4V8A,Blinkit KPHB,17.4812969,78.393739,988,"F9JV+GF7, opp. Gowtham Model School, near Brand Factory, KPHB 5th Phase, Kukatpally, Hyderabad, Telangana 500085, India","grocery_or_supermarket, food, store, point_of_interest, establishment",2.3,Quick commerce,quick
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJ-1gal_yTyzsRWQJ3kceqHRY,Greens Family Saloon & Spa | Hair & Beauty Salon in KPHB | hair salons in KPHB | Beauty Parlours in KPHB,17.4815333,78.379637,1007,"13th Phase Rd, opposite PRAJAY MEGAPOLIS, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India","beauty_salon, hair_care, point_of_interest, establishment",4.9,Beauty supply store,beauty
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJdx8WwYSRyzsRUEGg6QGK9cA,GR8 Hands Luxury Unisex Salon,17.4803446,78.3943101,1105,"Lakshmi arcade, KPHB 5th Phase, Kukatpally, Hyderabad, Telangana 500085, India","beauty_salon, point_of_interest, establishment",5,Beauty supply store,beauty
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJBSWWfdKTyzsRa015zIs2TkM,XTREME LOREALS UNISEX SALON And CALIFORNIA AESTHETICs,17.480465,78.3792674,1115,"13th Phase Rd, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India","beauty_salon, point_of_interest, establishment",4.7,Beauty supply store,beauty
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJHRX_S-2RyzsR1UP7Gc95QoM,Green Trends Unisex Hair & Style Salon,17.4927949,78.3961261,1152,"29-1000-H-208, Rythubazar Rd, beside Oriental Bank, Dharma Reddy Colony Phase I, Kukatpally, Hyderabad, Telangana 500072, India","beauty_salon, hair_care, clothing_store, spa, store, point_of_interest, establishment",4.3,Beauty supply store,beauty
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJExK0GaKRyzsRjEN5sQ2wQ4g,HK Permanent Makeup Clinic,17.4984676,78.3873675,1241,"metro station, Plot no 14, Road No. 1, beside JNTU Road, Vasant Nagar, Hydernagar, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India","beauty_salon, hair_care, doctor, health, point_of_interest, establishment",4.7,Cosmetics store,cosmetics
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJAfWwYvKRyzsRvhUtnHv6dbI,"Zudio - Kukatpally, Hyderabad",17.4954411,78.3949493,1242,"Phase 1, MIG : 40, Plot No. 1058/1059, opp. JNTU Road, Jawaharlal Nehru Technological University, Dharma Reddy Colony Phase I, Kukatpally, Hyderabad, Telangana 500072, India","clothing_store, point_of_interest, store, establishment",4.1,Beauty brand,brand
Manual-24,17.48732744,78.38691509,1500,13,6,9,2,30,ChIJf7i_9J-RyzsR5wBAZ5CcXjI,Dr. Naresh Kumar,17.4912851,78.3989345,1350,"PHASE 1 & 2, Robin health care solutions H.NO, HIG 217, near Bank of Baroda, Kukatpally, Hyderabad, Telangana 500072, India","hair_care, beauty_salon, doctor, health, point_of_interest, establishment",4.7,Beauty brand,brand
